"retail Order id","order id","order Date","ship Date","ship Mode id","customer id","postal Code","retail Sales People id","product id",returned,"ship status",sales,quantity,profit,cost,days
7640,CA-2017-104885,2017-02-03,2017-08-03,2,DB-13555,19711,4,FUR-BO-10003660,Not,Late,441.96,2,101.6508,340.3092,181
7672,CA-2015-130974,2015-11-27,2015-11-29,1,MA-17560,2149,4,FUR-BO-10002916,Not,On-Time,170.98,1,32.4862,138.4938,2
7766,US-2017-118941,2017-12-08,2017-12-08,4,BB-11545,21044,4,FUR-CH-10002331,Not,On-Time,1779.9,5,373.779,1406.121,0
7815,US-2017-109316,2017-08-06,2017-10-06,3,MG-17680,90049,2,FUR-BO-10004834,Not,Late,1497.666,2,140.9568,1356.7092,61
7825,CA-2014-125150,2014-05-16,2014-05-23,2,PW-19030,90036,2,FUR-CH-10002439,Not,Late,232.88,5,17.466,215.414,7
7829,CA-2015-137302,2015-04-26,2015-04-26,2,BW-11110,92105,2,FUR-CH-10002017,Not,On-Time,63.936,3,6.3936,57.5424,0
7867,CA-2015-143364,2015-07-14,2015-07-19,1,TG-21310,85204,2,FUR-BO-10001608,Not,Late,127.764,6,-191.646,319.41,5
7904,CA-2017-128363,2017-08-13,2017-08-18,2,DC-12850,38109,1,FUR-CH-10002073,Not,On-Time,423.648,2,47.6604,375.9876,5
7941,CA-2016-146325,2016-12-14,2016-12-17,3,DS-13180,92037,2,FUR-CH-10001146,Not,Late,81.424,2,-9.1602,90.5842,3
7949,CA-2014-131009,2014-01-03,2014-05-03,2,SC-20380,79907,3,FUR-CH-10001270,Not,Late,362.25,6,0,362.25,120
7956,CA-2017-131807,2017-05-10,2017-10-10,2,GG-14650,95928,2,FUR-CH-10001190,Yes,Late,435.168,4,-59.8356,495.0036,153
7995,US-2015-165743,2015-11-20,2015-11-23,1,MM-18055,80013,2,FUR-BO-10002268,Not,On-Time,145.764,6,-247.7988,393.5628,3
8010,CA-2015-110863,2015-11-17,2015-11-24,2,AA-10645,73120,3,FUR-CH-10002073,Not,Late,1323.9,5,383.931,939.969,7
8039,CA-2017-109393,2017-06-30,2017-06-30,1,JC-15775,90032,2,FUR-BO-10003966,Not,On-Time,435.999,3,5.1294,430.8696,0
8056,CA-2015-121188,2015-08-28,2015-08-28,2,CB-12025,90049,2,FUR-BO-10004695,Not,On-Time,307.666,2,28.9568,278.7092,0
8106,CA-2017-159149,2017-02-17,2017-02-19,3,CR-12820,77041,3,FUR-BO-10001601,Not,On-Time,89.0664,1,-17.0274,106.0938,2
8111,CA-2017-160122,2017-11-18,2017-11-23,2,RD-19930,60623,3,FUR-CH-10000422,Not,On-Time,127.386,2,-25.4772,152.8632,5
8112,CA-2016-130393,2016-01-12,2016-03-12,1,JM-15865,76903,3,FUR-CH-10002647,Not,Late,248.43,5,-17.745,266.175,60
8161,CA-2016-134138,2016-02-16,2016-02-20,2,JD-15790,7109,4,FUR-CH-10001545,Not,On-Time,227.96,2,36.4736,191.4864,4
8167,CA-2015-168207,2015-02-11,2015-06-11,2,LT-17110,92105,2,FUR-BO-10004357,Not,Late,512.499,3,-30.147,542.646,120
8232,CA-2016-162355,2016-06-30,2016-06-30,1,PF-19165,30328,1,FUR-BO-10004695,Not,On-Time,1266.86,7,291.3778,975.4822,0
8237,CA-2017-102204,2017-01-05,2017-06-05,2,CJ-12010,32216,1,FUR-CH-10002024,Not,Late,2803.92,5,0,2803.92,151
8272,CA-2016-169670,2016-12-25,2016-12-31,2,JE-15715,10009,4,FUR-CH-10002331,Not,Late,2563.056,8,313.2624,2249.7936,6
8273,CA-2016-139549,2016-10-20,2016-10-25,2,MY-18295,92020,2,FUR-CH-10001802,Not,On-Time,387.136,4,4.8392,382.2968,5
8303,US-2017-167318,2017-07-26,2017-07-26,2,GZ-14545,90036,2,FUR-CH-10000665,Not,On-Time,362.352,3,45.294,317.058,0
8314,CA-2014-161508,2014-12-07,2014-12-07,2,PV-18985,77573,3,FUR-CH-10002126,Not,On-Time,512.358,3,-14.6388,526.9968,0
8333,CA-2016-153269,2016-09-03,2016-12-03,3,PS-18760,1810,4,FUR-CH-10002647,Not,Late,354.9,5,88.725,266.175,91
8346,US-2014-155544,2014-03-21,2014-03-25,2,GM-14440,37918,1,FUR-CH-10000422,Not,On-Time,218.376,3,-10.9188,229.2948,4
8371,CA-2016-163972,2016-10-17,2016-10-21,2,MG-17890,93727,2,FUR-BO-10003894,Not,On-Time,120.666,2,21.294,99.372,4
8383,CA-2016-163048,2016-08-02,2016-08-02,2,MH-17440,77036,3,FUR-CH-10001270,Not,On-Time,241.5,4,0,241.5,0
8399,CA-2017-120061,2017-02-11,2017-07-11,1,SR-20425,45503,4,FUR-CH-10001973,Not,Late,155.372,2,-35.5136,190.8856,150
8425,CA-2017-150091,2017-12-10,2017-12-10,2,NP-18670,8701,4,FUR-BO-10003404,Not,On-Time,2154.9,5,129.294,2025.606,0
8457,US-2017-118556,2017-05-28,2017-05-28,1,TH-21235,60653,3,FUR-CH-10001146,Not,On-Time,106.869,3,-29.0073,135.8763,0
8470,US-2017-132031,2017-04-23,2017-04-27,2,PN-18775,37042,1,FUR-BO-10001972,Not,On-Time,387.136,4,-14.5176,401.6536,4
8530,CA-2017-137624,2017-10-11,2017-11-17,2,ME-17320,90008,2,FUR-CH-10001714,Not,Late,241.424,2,-36.2136,277.6376,37
8534,CA-2016-156748,2016-11-30,2016-11-30,2,BS-11755,48227,3,FUR-CH-10000513,Not,On-Time,389.97,3,35.0973,354.8727,0
8543,CA-2015-157287,2015-12-22,2015-12-23,3,HR-14830,19140,4,FUR-CH-10001270,Not,On-Time,422.625,7,0,422.625,1
8563,CA-2016-123540,2016-02-04,2016-06-04,1,DJ-13420,53209,3,FUR-CH-10000847,Not,Late,1454.9,5,378.274,1076.626,121
8610,CA-2014-151946,2014-04-06,2014-09-06,2,BT-11440,10035,4,FUR-BO-10003272,Not,Late,353.568,2,-44.196,397.764,153
8632,CA-2016-107783,2016-07-28,2016-07-29,3,OT-18730,18018,4,FUR-BO-10004409,Not,On-Time,177.45,5,-78.078,255.528,1
8635,CA-2017-159793,2017-08-25,2017-08-29,2,SV-20365,19140,4,FUR-BO-10001798,Not,On-Time,130.98,2,-89.0664,220.0464,4
8661,CA-2017-124765,2017-11-25,2017-11-30,2,HZ-14950,33311,1,FUR-BO-10003965,Not,On-Time,723.92,5,-81.441,805.361,5
8710,CA-2014-119144,2014-11-16,2014-11-18,3,JD-16150,90008,2,FUR-BO-10004015,Not,On-Time,305.9745,3,25.1979,280.7766,2
8713,US-2015-145422,2015-03-12,2015-07-12,2,PW-19240,94110,2,FUR-BO-10002213,Not,Late,359.499,3,-29.6058,389.1048,122
8721,CA-2016-120824,2016-12-06,2016-12-06,1,AW-10930,77070,3,FUR-CH-10000229,Not,On-Time,379.372,2,-119.2312,498.6032,0
8729,CA-2015-103870,2015-12-27,2015-12-31,2,SP-20860,37130,1,FUR-BO-10002853,Not,On-Time,131.104,2,8.194,122.91,4
8771,CA-2016-151148,2016-12-09,2016-12-09,4,PO-19180,80027,2,FUR-CH-10002304,Not,On-Time,83.136,4,5.196,77.94,0
8777,CA-2016-102813,2016-02-07,2016-03-07,3,EA-14035,77340,3,FUR-CH-10000665,Not,Late,528.43,5,0,528.43,29
8779,CA-2017-135377,2017-12-13,2017-12-18,2,BP-11095,10024,4,FUR-BO-10004015,Not,On-Time,287.976,3,7.1994,280.7766,5
8789,CA-2017-126914,2017-06-15,2017-06-19,2,JE-15715,28110,1,FUR-CH-10000847,Not,On-Time,698.352,3,52.3764,645.9756,4
8790,CA-2017-126914,2017-06-15,2017-06-19,2,JE-15715,28110,1,FUR-BO-10000468,Not,On-Time,77.728,2,-3.8864,81.6144,4
8803,CA-2016-140935,2016-10-11,2016-12-11,3,AB-10015,73120,3,FUR-BO-10003966,Not,Late,341.96,2,54.7136,287.2464,61
8867,CA-2014-120411,2014-09-20,2014-09-23,3,SB-20185,60653,3,FUR-BO-10004218,Not,Late,493.43,5,-70.49,563.92,3
8892,CA-2016-162159,2016-09-16,2016-09-18,3,CR-12625,31907,1,FUR-CH-10001146,Yes,On-Time,121.78,2,30.445,91.335,2
8903,CA-2016-150483,2016-05-31,2016-05-31,2,BP-11290,62521,3,FUR-CH-10000422,Not,On-Time,191.079,3,-38.2158,229.2948,0
8944,CA-2017-111717,2017-10-10,2017-10-16,2,SW-20245,60505,3,FUR-CH-10001545,Not,Late,239.358,3,-47.8716,287.2296,6
8961,CA-2017-150266,2017-11-25,2017-11-30,2,RO-19780,77070,3,FUR-CH-10002126,Not,On-Time,853.93,5,-24.398,878.328,5
8972,CA-2017-122308,2017-03-24,2017-03-28,2,MV-17485,10011,4,FUR-CH-10000665,Not,On-Time,271.764,2,60.392,211.372,4
8974,CA-2017-159226,2017-04-25,2017-04-27,1,RL-19615,90008,2,FUR-BO-10004709,Not,On-Time,344.981,7,28.4102,316.5708,2
9024,CA-2015-165799,2015-06-29,2015-06-29,3,SG-20470,10024,4,FUR-CH-10001482,Not,On-Time,117.882,1,1.3098,116.5722,0
9033,CA-2017-105823,2017-06-22,2017-06-26,2,RB-19465,48227,3,FUR-CH-10000454,Not,On-Time,487.96,2,146.388,341.572,4
9088,CA-2016-143406,2016-09-26,2016-09-30,2,LR-17035,77041,3,FUR-CH-10000513,Not,On-Time,454.965,5,-136.4895,591.4545,4
9093,CA-2015-162950,2015-06-28,2015-06-28,1,DW-13585,45373,4,FUR-BO-10001918,Not,On-Time,482.94,6,-376.6932,859.6332,0
9118,CA-2017-153045,2017-01-19,2017-01-24,1,NS-18505,19140,4,FUR-CH-10000309,Not,Late,887.271,3,-63.3765,950.6475,5
9130,CA-2016-130911,2016-03-24,2016-03-26,1,DC-12850,44105,4,FUR-BO-10004357,Not,On-Time,301.47,3,-241.176,542.646,2
9162,CA-2016-160108,2016-08-12,2016-12-12,2,AG-10900,54703,3,FUR-BO-10003450,Not,Late,405.86,7,32.4688,373.3912,122
9163,CA-2016-160108,2016-08-12,2016-12-12,2,AG-10900,54703,3,FUR-CH-10002335,Not,Late,680.01,3,176.8026,503.2074,122
9186,CA-2017-156776,2017-07-08,2017-11-08,2,JL-15505,92683,2,FUR-CH-10002317,Not,Late,207.184,1,25.898,181.286,123
9200,CA-2014-103310,2014-10-05,2014-10-05,2,GM-14680,95123,2,FUR-CH-10002320,Not,On-Time,256.784,1,32.098,224.686,0
9201,CA-2016-152688,2016-10-17,2016-10-20,3,NR-18550,8861,4,FUR-BO-10001337,Not,Late,120.98,1,12.098,108.882,3
9244,CA-2014-113271,2014-09-07,2014-09-07,2,DS-13030,94122,2,FUR-BO-10004218,Not,On-Time,119.833,1,7.049,112.784,0
9255,CA-2014-168368,2014-11-02,2014-11-02,1,GA-14725,65203,3,FUR-CH-10001146,Not,On-Time,60.89,1,15.2225,45.6675,0
9263,CA-2015-124499,2015-09-10,2015-10-13,2,FM-14380,48227,3,FUR-CH-10000513,Not,Late,389.97,3,35.0973,354.8727,33
9268,CA-2015-151869,2015-09-25,2015-09-25,4,CS-11950,11520,4,FUR-CH-10001545,Not,On-Time,102.582,1,6.8388,95.7432,0
9281,CA-2016-166772,2016-09-20,2016-09-24,2,HJ-14875,98105,2,FUR-BO-10002853,Not,On-Time,163.88,2,40.97,122.91,4
9285,CA-2014-161032,2014-11-18,2014-11-23,2,MK-17905,53132,3,FUR-CH-10001482,Not,On-Time,392.94,3,43.2234,349.7166,5
9296,CA-2017-161340,2017-05-28,2017-05-28,2,AM-10360,44105,4,FUR-BO-10004709,Not,On-Time,115.96,4,-64.9376,180.8976,0
9301,US-2015-163433,2015-04-18,2015-04-22,1,MP-17965,78501,3,FUR-CH-10000225,Not,Late,56.686,1,-20.245,76.931,4
9335,CA-2017-110198,2017-01-05,2017-02-05,3,AG-10900,33065,1,FUR-BO-10001798,Not,Late,314.352,3,-15.7176,330.0696,31
9370,CA-2017-113460,2017-07-11,2017-09-11,1,KN-16390,20735,4,FUR-CH-10000422,Not,Late,272.97,3,43.6752,229.2948,62
9372,CA-2015-111339,2015-05-29,2015-05-31,3,VP-21760,43229,4,FUR-CH-10000863,Not,On-Time,317.058,3,-86.0586,403.1166,2
9393,CA-2015-130848,2015-10-25,2015-10-25,4,DG-13300,80219,2,FUR-CH-10000422,Not,On-Time,582.336,8,-29.1168,611.4528,0
9395,CA-2014-125997,2014-09-20,2014-09-23,3,MW-18220,10011,4,FUR-CH-10001394,Not,Late,631.782,2,140.396,491.386,3
9396,CA-2014-125997,2014-09-20,2014-09-23,3,MW-18220,10011,4,FUR-BO-10002213,Not,Late,801.568,2,-10.0196,811.5876,3
9426,CA-2014-116246,2014-12-09,2014-12-09,1,LW-17215,10035,4,FUR-CH-10002024,Not,On-Time,3785.292,6,420.588,3364.704,0
9429,CA-2014-152100,2014-11-05,2014-11-05,2,VW-21775,77340,3,FUR-CH-10000015,Not,On-Time,1212.96,8,-69.312,1282.272,0
9463,US-2017-109610,2017-11-25,2017-11-30,1,BS-11590,40214,1,FUR-CH-10001854,Not,Late,701.96,2,168.4704,533.4896,5
9485,CA-2016-164770,2016-02-12,2016-04-12,1,MY-18295,77036,3,FUR-BO-10003893,Not,Late,781.864,10,-137.976,919.84,60
9513,CA-2017-142461,2017-05-30,2017-05-30,1,KT-16480,75217,3,FUR-BO-10001811,Not,On-Time,204.6664,1,-6.0196,210.686,0
9533,CA-2016-116596,2016-10-27,2016-10-31,2,BW-11200,10011,4,FUR-CH-10000553,Not,On-Time,427.644,14,80.7772,346.8668,4
9538,CA-2016-148747,2016-09-25,2016-09-27,3,AS-10045,94110,2,FUR-BO-10002613,Not,On-Time,477.666,2,84.294,393.372,2
9545,CA-2015-135251,2015-06-08,2015-10-08,2,RP-19270,77095,3,FUR-BO-10003965,Not,Late,369.1992,3,-114.0174,483.2166,122
9576,CA-2015-143147,2015-05-26,2015-05-28,1,PS-18760,78207,3,FUR-CH-10000863,Not,On-Time,105.686,1,-28.6862,134.3722,2
9584,CA-2017-116127,2017-06-25,2017-06-27,1,SB-20185,10024,4,FUR-BO-10002213,Not,On-Time,400.784,1,-5.0098,405.7938,2
9626,CA-2017-137449,2017-06-29,2017-06-30,3,ME-17725,75220,3,FUR-BO-10000780,Not,On-Time,409.9992,3,-96.4704,506.4696,1
9636,CA-2014-151330,2014-10-14,2014-10-17,3,TC-21295,2149,4,FUR-CH-10000749,Not,Late,1628.82,9,260.6112,1368.2088,3
9650,CA-2016-107104,2016-11-26,2016-11-30,2,MS-17365,90045,2,FUR-BO-10002213,Not,On-Time,3406.664,8,160.3136,3246.3504,4
9692,CA-2015-130183,2015-11-13,2015-11-17,2,PO-18850,77041,3,FUR-BO-10001811,Not,On-Time,613.9992,3,-18.0588,632.058,4
9722,CA-2016-105781,2016-02-16,2016-02-20,2,JF-15565,10024,4,FUR-CH-10001802,Not,On-Time,326.646,3,39.9234,286.7226,4
9733,CA-2014-114321,2014-08-20,2014-08-25,2,NC-18535,23666,1,FUR-CH-10001797,Not,On-Time,500.24,13,145.0696,355.1704,5
9742,CA-2015-117086,2015-08-11,2015-12-11,2,QJ-19255,5408,4,FUR-BO-10004834,Not,Late,4404.9,5,1013.127,3391.773,122
9760,CA-2016-146913,2016-10-31,2016-10-31,2,SF-20965,94109,2,FUR-CH-10001854,Not,On-Time,1403.92,5,70.196,1333.724,0
9770,CA-2016-123533,2016-11-24,2016-11-30,2,SC-20050,33012,1,FUR-BO-10001619,Not,Late,339.92,5,8.498,331.422,6
9788,CA-2017-144491,2017-03-27,2017-03-27,2,CJ-12010,77070,3,FUR-BO-10001811,Not,On-Time,1023.332,5,-30.098,1053.43,0
9791,CA-2017-144491,2017-03-27,2017-03-27,2,CJ-12010,77070,3,FUR-CH-10001714,Not,On-Time,211.246,2,-66.3916,277.6376,0
9808,CA-2017-107209,2017-07-27,2017-07-27,1,JW-15955,27604,1,FUR-CH-10001146,Not,On-Time,194.848,4,12.178,182.67,0
9843,US-2016-125402,2016-09-25,2016-09-25,2,DL-12865,90805,2,FUR-CH-10000665,Not,On-Time,483.136,4,60.392,422.744,0
9908,US-2015-129007,2015-09-13,2015-09-15,3,KD-16615,92804,2,FUR-CH-10000155,Not,On-Time,717.72,3,71.772,645.948,2
9913,CA-2015-132388,2015-10-10,2015-12-10,3,KN-16390,93101,2,FUR-CH-10001714,Not,Late,362.136,3,-54.3204,416.4564,61
9920,CA-2016-149272,2016-03-15,2016-03-19,2,MY-18295,77803,3,FUR-CH-10000863,Not,On-Time,528.43,5,-143.431,671.861,4
9932,CA-2015-104948,2015-11-13,2015-11-17,2,KH-16510,92404,2,FUR-BO-10004357,Not,On-Time,683.332,4,-40.196,723.528,4
9963,CA-2015-168088,2015-03-19,2015-03-22,3,CM-12655,77041,3,FUR-BO-10004218,Not,Late,383.4656,4,-67.6704,451.136,3
