Product Id,Product Name,Sub-Category Id,Unit CP,Unit SP
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",7,1.2768,1.824
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,7,18.7056,25.98
OFF-AR-10004269,Newell 31,7,2.9736,4.13
OFF-AR-10004272,Newell 308,7,1.26,1.68
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,7,8.7527,11.99
OFF-AR-10004441,BIC Brite Liner Highlighters,7,2.4012,3.312
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,7,10.3944,14.64
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",7,2.9532,4.28
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,7,0.902,1.64
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",7,13.8809999999999,19.83
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,7,16.5527999999999,22.99
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,7,14.7094999999999,20.15
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7,3.1021,3.704
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,7,15.8212,21.38
OFF-AR-10004707,Staples in misc. colors,7,1.612,2.48
OFF-AR-10004752,Blackstonian Pencils,7,1.92239999999999,2.67
OFF-AR-10004757,Crayola Colored Pencils,7,2.1976,2.624
OFF-AR-10004790,Staples in misc. colors,7,8.9775,9.576
OFF-AR-10004817,Colorific Watercolor Pencils,7,3.6636,5.16
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,7,4.489,6.7
OFF-AR-10004956,Newell 33,7,3.9618,4.464
OFF-AR-10004974,Newell 342,7,2.32879999999999,3.28
OFF-AR-10004999,Newell 315,7,4.485,5.97999999999999
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,9,5.78229999999999,8.728
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",9,2.8836,4.272
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9,3.86899999999999,5.84
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9,8.1054,12.008
OFF-BI-10000088,GBC Imprintable Covers,9,5.5998,2.196
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,9,3.1096,5.98
OFF-BI-10000138,Acco Translucent Poly Ring Binders,9,2.43359999999999,3.74399999999999
OFF-BI-10000145,Zipper Ring Binder Pockets,9,1.5912,3.12
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9,3.01599999999999,4.64
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",9,1.23,0.492
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",9,6.48499999999999,3.891
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",9,7.6585,11.56
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,9,3.92,1.568
OFF-BI-10000301,GBC Instant Report Kit,9,3.235,6.47
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",9,7.7622,3.044
OFF-BI-10000315,Poly Designer Cover & Back,9,9.87479999999999,5.697
OFF-BI-10000320,GBC Plastic Binding Combs,9,3.7638,5.904
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",9,2.6023,1.473
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,9,4.558,6.88
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,9,8.3356,4.809
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,9,2.871,1.566
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,9,380.49,228.294
OFF-BI-10000546,Avery Durable Binders,9,1.46879999999999,2.88
OFF-BI-10000591,Avery Binder Labels,9,2.0228,3.112
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9,2.0193,3.048
OFF-BI-10000632,Satellite Sectional Post Binders,9,23.4414,34.728
OFF-BI-10000666,Surelock Post Binders,9,15.28,30.56
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,9,2.11999999999999,0.848
OFF-BI-10000773,Insertable Tab Post Binder Dividers,9,4.2506,2.406
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,9,60.49,36.294
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",9,2.7976,4.304
OFF-BI-10000829,Avery Non-Stick Binders,9,2.4246,4.49
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,9,1.4256,0.791999999999999
OFF-BI-10000848,Angle-D Ring Binders,9,2.9538,1.641
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",9,7.5631,14.27
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9,8.2977,13.016
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,9,16.416,30.4
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,9,2.8302,4.272
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,9,4.57,9.14
OFF-BI-10001071,GBC ProClick Punch Binding System,9,32.6298,12.796
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",9,8.18639999999999,15.1599999999999
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",9,2.7438,4.304
OFF-BI-10001097,Avery Hole Reinforcements,9,3.1773,4.984
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,9,10.9037999999999,17.104
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",9,7.67439999999999,11.584
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",9,2.7456,4.224
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,9,963.8949,1889.99
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",9,2.7438,5.38
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,9,17.27,10.362
OFF-BI-10001191,Canvas Sectional Post Binders,9,12.9845999999999,25.4599999999999
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",9,11.8614,22.38
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,9,3.4452,1.276
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",9,3.2084,1.851
OFF-BI-10001294,Fellowes Binding Cases,9,6.435,9.36
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,9,3.454,5.024
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,9,475.4047,896.99
OFF-BI-10001460,Plastic Binding Combs,9,8.02949999999999,12.12
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,9,12.606,4.584
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,9,10.9096,6.294
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",9,2.0955,1.143
OFF-BI-10001543,GBC VeloBinder Manual Binding System,9,18.7148,35.99
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,9,4.7528,2.742
OFF-BI-10001575,GBC Linen Binding Covers,9,16.1096,9.294
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",9,21.3096,32.784
OFF-BI-10001617,GBC Wire Binding Combs,9,5.4802,2.068
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",9,5.73649999999999,10.43
OFF-BI-10001634,Wilson Jones Active Use Binders,9,3.71279999999999,5.824
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,9,4.55219999999999,6.744
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,9,13.4568,7.476
OFF-BI-10001670,Vinyl Sectional Post Binders,9,18.85,11.31
OFF-BI-10001679,GBC Instant Index System for Binding Systems,9,4.43999999999999,2.664
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,9,33.9094,63.98
OFF-BI-10001721,Trimflex Flexible Post Binders,9,11.1176,17.104
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,9,2.5584,1.476
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9,2.8302,5.34
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",9,1.9431,3.048
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,9,18.0128,27.712
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,9,3.3354,5.232
OFF-BI-10001890,Avery Poly Binder Pockets,9,1.8616,3.58
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",9,3.1747,4.792
OFF-BI-10001922,Storex Dura Pro Binders,9,3.1482,4.752
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,9,2.7744,1.632
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,9,10.9096,6.294
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,9,2.1094,0.796
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,9,0.936,0.54
OFF-BI-10002026,Avery Arch Ring Binders,9,30.793,17.43
OFF-BI-10002049,UniKeep View Case Binders,9,2.64059999999999,1.46699999999999
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,9,3.1374,4.648
OFF-BI-10002072,Cardinal Slant-D Ring Binders,9,4.345,8.69
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,9,16.64,9.984
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",9,4.6926,1.738
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",9,21.828,8.56
OFF-BI-10002160,Acco Hanging Data Binders,9,1.9812,3.048
OFF-BI-10002194,Cardinal Hold-It CD Pocket,9,4.2294,1.596
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",9,3.83399999999999,5.68
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",9,10.7328,16.512
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,9,2.90159999999999,5.57999999999999
OFF-BI-10002353,GBC VeloBind Cover Sets,9,7.72,4.632
OFF-BI-10002393,Binder Posts,9,3.0996,5.73999999999999
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,9,3.19,5.8
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,9,6.6409,3.759
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",9,15.8288,6.088
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,9,2.6818,1.518
OFF-BI-10002437,Recycled Premium Regency Composition Covers,9,7.7928,12.224
OFF-BI-10002498,Clear Mylar Reinforcing Strips,9,9.9057,14.952
OFF-BI-10002557,Presstex Flexible Ring Binders,9,2.275,3.64
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9,5.2894,7.984
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,9,1.6092,0.596
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,9,7.71119999999999,14.28
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,9,18.1843,34.31
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,9,1.6473,0.969
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",9,20.8998,12.2939999999999
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",9,2.7972,4.144
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,9,1.089,0.395999999999999
OFF-BI-10002824,Recycled Easel Ring Binders,9,8.206,11.936
OFF-BI-10002827,Avery Durable Poly Binders,9,2.9862,1.659
OFF-BI-10002852,Ibico Standard Transparent Covers,9,8.4048,16.48
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",9,14.015,5.606
OFF-BI-10002867,GBC Recycled Regency Composition Covers,9,32.2812,47.824
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",9,1.8717,2.936
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",9,20.97,33.552
OFF-BI-10002949,Prestige Round Ring Binders,9,3.2224,1.824
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,9,2.3764,4.57
OFF-BI-10002976,ACCOHIDE Binder by Acco,9,2.1889,3.304
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,9,3.5412,5.448
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",9,20.9412,31.024
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,9,118.7094,179.184
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,9,1.8656,1.056
OFF-BI-10003166,GBC Plasticlear Binding Covers,9,5.9696,3.444
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,9,1.87,1.122
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",9,2.1094,1.194
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,9,4.6269,8.73
OFF-BI-10003305,Avery Hanging File Binders,9,3.2292,4.784
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,9,2.45819999999999,3.856
OFF-BI-10003350,Acco Expandable Hanging Binders,9,3.4452,6.38
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,9,2.5896,3.984
OFF-BI-10003364,Binding Machine Supplies,9,15.1683999999999,23.336
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",9,3.2283,5.064
OFF-BI-10003460,Acco 3-Hole Punch,9,2.2776,3.504
OFF-BI-10003476,Avery Metallic Poly Binders,9,2.9796,5.73
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,9,635.495,1270.99
OFF-BI-10003529,Avery Round Ring Poly Binders,9,1.4484,2.272
OFF-BI-10003638,GBC Durable Plastic Covers,9,10.449,19.3499999999999
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,9,273.5096,157.794
OFF-BI-10003655,Durable Pressboard Binders,9,2.014,3.8
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,9,91.7946,135.992
OFF-BI-10003669,3M Organizer Strips,9,2.808,4.32
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9,5.6056,2.15599999999999
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,9,10.995,17.592
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9,5.6376,8.352
OFF-BI-10003707,Aluminum Screw Posts,9,7.63,12.208
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",9,4.0975,5.96
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",9,2.5041,1.473
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,9,63.9548,98.392
OFF-BI-10003719,Large Capacity Hanging Post Binders,9,13.4729999999999,7.48499999999999
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,9,2.17359999999999,1.254
OFF-BI-10003784,Computer Printout Index Tabs,9,0.873599999999999,0.336
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",9,21.4,42.8
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,9,4.2405,6.168
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,9,205.634699999999,387.989999999999
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,9,3.8584,5.824
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",9,2.3154,4.54
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,9,11.0080999999999,4.154
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',9,15.1208999999999,22.8239999999999
OFF-BI-10004001,GBC Recycled VeloBinder Covers,9,9.2016,5.112
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,9,8.99599999999999,13.84
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,9,1.5012,0.556
OFF-BI-10004040,Wilson Jones Impact Binders,9,2.6418,1.036
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,9,4.5135,1.77
OFF-BI-10004099,GBC VeloBinder Strips,9,3.84,7.68
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,9,8.0025,2.91
OFF-BI-10004140,Avery Non-Stick Binders,9,2.4695,3.592
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,9,1.7172,0.636
OFF-BI-10004182,Economy Binders,9,1.0608,0.416
OFF-BI-10004187,3-ring staple pack,9,0.977599999999999,1.88
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9,4.422,6.43199999999999
OFF-BI-10004224,Catalog Binders with Expanding Posts,9,37.004,20.184
OFF-BI-10004230,GBC Recycled Grain Textured Covers,9,17.9608,10.362
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",9,8.3148,12.792
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",9,7.9272,4.404
OFF-BI-10004308,Avery Legal 4-Ring Binder,9,10.4899999999999,6.294
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,9,93.4146,172.99
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",9,20.339,11.094
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,9,3.375,2.025
OFF-BI-10004364,Storex Dura Pro Binders,9,3.267,5.93999999999999
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,9,210.49,126.294
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9,3.37609999999999,6.37
OFF-BI-10004465,Avery Durable Slant Ring Binders,9,3.96,2.376
OFF-BI-10004492,Tuf-Vin Binders,9,16.7374,25.264
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,9,4.27959999999999,6.584
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,9,91.2889999999999,132.784
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,9,1.848,2.688
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,9,167.4694,94.794
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,9,28.296,15.7199999999999
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,9,202.3945,367.99
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,9,167.7445,60.998
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,9,2.885,4.616
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,9,1.1232,1.728
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,9,7.7168,4.452
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9,2.6028,3.856
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,9,9.47,5.682
OFF-BI-10004781,GBC Wire Binding Strips,9,16.5048,25.392
OFF-BI-10004817,GBC Personal VeloBind Strips,9,6.2296,9.584
OFF-BI-10004826,JM Magazine Binder,9,8.5852,4.953
OFF-BI-10004828,GBC Poly Designer Binding Covers,9,8.5374,13.392
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,9,1.4178,0.834
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,9,6.325,11.5
OFF-BI-10004967,Round Ring Binders,9,1.1024,0.416
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",9,2.1889,3.304
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,9,734.934599999999,1088.792
OFF-EN-10000056,Cameo Buff Policy Envelopes,13,32.9819,62.23
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13,4.6322,6.992
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",13,8.235,15.25
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13,4.6322,8.74
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,13,19.7395,28.712
OFF-EN-10001028,Staple envelope,13,6.4692,9.584
OFF-EN-10001099,Staple envelope,13,5.2812,7.824
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",13,2.2302,4.13
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",13,5.5998,8.784
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",13,3.8964,6.112
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",13,5.47,8.752
OFF-EN-10001415,Staple envelope,13,2.79,4.464
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",13,26.8821,52.71
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",13,32.3193999999999,60.98
OFF-EN-10001509,Poly String Tie Envelopes,13,1.0812,1.632
OFF-EN-10001532,Brown Kraft Recycled Envelopes,13,8.49,16.98
OFF-EN-10001535,Grip Seal Envelopes,13,2.3426,3.536
OFF-EN-10001539,Staple envelope,13,4.1234,7.78
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,13,9.5013,14.904
OFF-EN-10001990,Staple envelope,13,3.01039999999999,5.68
OFF-EN-10002230,Airmail Envelopes,13,44.4829,67.144
OFF-EN-10002312,#10 Self-Seal White Envelopes,13,5.6559,11.09
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,13,7.029,12.78
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",13,14.4054,21.744
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",13,5.79,11.58
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",13,1.53399999999999,2.36
OFF-EN-10002621,Staple envelope,13,4.89,9.78
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",13,19.767,35.94
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,13,2.32959999999999,4.47999999999999
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",13,8.657,12.592
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,13,44.5094,83.98
OFF-EN-10003040,Quality Park Security Envelopes,13,13.8701,20.936
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",13,21.9889999999999,39.98
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,13,5.148,7.92
OFF-EN-10003072,Peel & Seel Envelopes,13,2.0176,3.104
OFF-EN-10003134,Staple envelope,13,5.84,9.344
OFF-EN-10003160,Pastel Pink Envelopes,13,3.7856,7.28
OFF-EN-10003286,Staple envelope,13,4.3884,8.28
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,13,49.764,90.48
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",13,5.79,11.58
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",13,11.6494,21.98
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",13,9.0471,13.656
OFF-EN-10003845,Colored Envelopes,13,1.9926,3.69
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,13,5.7618,10.67
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,13,8.2521,15.57
OFF-EN-10004030,Convenience Packs of Business Envelopes,13,1.91859999999999,3.61999999999999
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,13,3.0498,4.784
OFF-EN-10004206,Multimedia Mailers,13,87.9822,162.93
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",13,11.995,19.192
OFF-EN-10004459,Security-Tint Envelopes,13,3.8964,7.64
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",13,8.30509999999999,12.536
OFF-EN-10004773,Staple envelope,13,15.7998,24.784
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,13,1.3566,2.128
OFF-EN-10004955,Fashion Color Clasp Envelopes,13,2.75909999999999,5.41
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,14,1.85219999999999,1.89
OFF-FA-10000089,Acco Glide Clips,14,1.9992,3.92
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",14,4.0089,5.81
OFF-FA-10000254,Sterling Rubber Bands by Alliance,14,4.71,3.768
OFF-FA-10000304,Advantus Push Pins,14,1.28619999999999,2.18
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",14,0.6572,1.24
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,14,1.88459999999999,2.792
OFF-FA-10000611,Binder Clips by OIC,14,0.7696,1.48
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",14,1.82579999999999,2.864
OFF-FA-10000624,OIC Binder Clips,14,1.79,3.58
OFF-FA-10000735,Staples,14,1.60599999999999,2.92
OFF-FA-10000840,OIC Thumb-Tacks,14,0.6042,0.912
OFF-FA-10000936,Acco Hot Clips Clips to Go,14,1.8095,2.632
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14,1.8815,3.55
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",14,1.9404,1.584
OFF-FA-10001229,Staples,14,2.1222,3.93
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",14,1.5264,2.304
OFF-FA-10001561,Stockwell Push Pins,14,1.4606,2.18
OFF-FA-10001754,Stockwell Gold Paper Clips,14,0.9384,1.472
OFF-FA-10001843,Staples,14,1.3091,2.46999999999999
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",14,7.7022,7.78
OFF-FA-10002280,Advantus Plastic Paper Clips,14,2.6,5.0
OFF-FA-10002676,Colored Push Pins,14,1.1584,1.448
OFF-FA-10002701,Alliance Rubber Bands,14,1.6128,1.68
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,14,2.686,3.95
OFF-FA-10002780,Staples,14,1.6092,2.384
OFF-FA-10002815,Staples,14,2.3532,4.43999999999999
OFF-FA-10002975,Staples,14,2.0412,3.78
OFF-FA-10002983,Advantus SlideClip Paper Clips,14,1.77319999999999,2.728
OFF-FA-10002988,Ideal Clamps,14,1.02509999999999,2.01
OFF-FA-10003021,Staples,14,1.222,1.88
OFF-FA-10003059,Assorted Color Push Pins,14,1.2127,1.448
OFF-FA-10003112,Staples,14,4.33949999999999,6.31199999999999
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",14,1.98,1.98
OFF-FA-10003472,Bagged Rubber Bands,14,1.2096,1.26
OFF-FA-10003485,Staples,14,1.4148,2.096
OFF-FA-10003495,Staples,14,3.04,4.864
