Retail Order Id,Order Id,Order Date,Ship Date,Ship Mode Id,Customer Id,Postal Code,Retail Sales People Id,Product Id,Returned,Ship Status,Sales,Quantity,Profit,Cost,Days
5127,CA-2014-160766,2014-09-14,2014-09-14,4,DM-13015,10009,4,TEC-MA-10003979,Yes,On-Time,2799.96,4,1371.9804,1427.9796,0
5128,CA-2014-160766,2014-09-14,2014-09-14,4,DM-13015,10009,4,OFF-AP-10002945,Yes,On-Time,601.3,2,198.429,402.871,0
5129,CA-2014-160766,2014-09-14,2014-09-14,4,DM-13015,10009,4,TEC-PH-10001536,Yes,On-Time,16.99,1,4.4174,12.5726,0
5130,CA-2014-160766,2014-09-14,2014-09-14,4,DM-13015,10009,4,TEC-PH-10000526,Yes,On-Time,287.97,3,80.6316,207.3384,0
5131,CA-2014-160766,2014-09-14,2014-09-14,4,DM-13015,10009,4,OFF-PA-10000213,Yes,On-Time,44.82,9,21.0654,23.7546,0
5132,CA-2017-146626,2017-12-29,2018-05-01,2,BP-11185,92804,2,FUR-FU-10002501,Not,Late,101.12,8,37.4144,63.7056,123
5133,CA-2015-123330,2015-06-21,2015-06-27,2,EP-13915,32725,1,TEC-PH-10001819,Not,Late,107.976,3,37.7916,70.1844,6
5134,CA-2017-155607,2017-11-26,2017-11-30,2,FG-14260,10009,4,OFF-AP-10001962,Not,On-Time,58.73,7,14.6825,44.0475,4
5135,CA-2017-155607,2017-11-26,2017-11-30,2,FG-14260,10009,4,OFF-BI-10003364,Not,On-Time,93.344,4,32.6704,60.6736,4
5136,CA-2016-151323,2016-10-23,2016-10-28,2,AB-10255,98103,2,OFF-FA-10002983,Yes,On-Time,17.05,5,8.184,8.866,5
5137,CA-2015-146696,2015-12-14,2015-12-19,2,RD-19480,92105,2,OFF-BI-10002432,Not,On-Time,8.096,2,2.7324,5.3636,5
5138,CA-2016-128972,2016-11-13,2016-11-17,2,TS-21430,73120,3,FUR-FU-10003096,Not,On-Time,30.36,4,13.0548,17.3052,4
5139,CA-2017-128335,2017-09-29,2017-09-29,2,JA-15970,10550,4,OFF-EN-10001539,Not,On-Time,23.34,3,10.9698,12.3702,0
5140,CA-2017-128335,2017-09-29,2017-09-29,2,JA-15970,10550,4,OFF-PA-10004996,Not,On-Time,51.55,5,24.2285,27.3215,0
5141,CA-2015-154886,2015-08-11,2015-12-11,2,SW-20455,94109,2,TEC-AC-10001956,Not,Late,119.9,2,43.164,76.736,122
5142,CA-2016-111213,2016-01-04,2016-05-04,2,FP-14320,10009,4,FUR-CH-10000454,Not,Late,1317.492,6,292.776,1024.716,121
5143,CA-2016-111213,2016-01-04,2016-05-04,2,FP-14320,10009,4,OFF-SU-10000946,Not,Late,63.84,8,18.5136,45.3264,121
5144,CA-2016-111213,2016-01-04,2016-05-04,2,FP-14320,10009,4,OFF-BI-10004140,Not,Late,3.592,1,1.1225,2.4695,121
5145,CA-2017-161333,2017-02-02,2017-07-02,2,JL-15835,90045,2,FUR-FU-10003039,Not,Late,86.26,2,29.3284,56.9316,150
5146,CA-2017-161333,2017-02-02,2017-07-02,2,JL-15835,90045,2,OFF-ST-10000464,Not,Late,139.04,4,38.9312,100.1088,150
5147,CA-2017-161333,2017-02-02,2017-07-02,2,JL-15835,90045,2,OFF-AP-10000252,Not,Late,46.8,4,16.38,30.42,150
5148,CA-2017-128734,2017-12-24,2017-12-31,2,JL-15175,85224,2,FUR-FU-10001731,Not,Late,8.544,4,1.9224,6.6216,7
5149,CA-2017-128734,2017-12-24,2017-12-31,2,JL-15175,85224,2,FUR-CH-10001394,Not,Late,842.376,3,105.297,737.079,7
5150,CA-2014-141796,2014-06-21,2014-06-21,4,JG-15160,11561,4,TEC-PH-10001578,Not,On-Time,1214.85,3,352.3065,862.5435,0
5151,CA-2017-125101,2017-06-03,2017-10-03,1,SH-19975,94109,2,OFF-ST-10000675,Not,Late,67.78,2,16.945,50.835,122
5152,CA-2017-169929,2017-09-25,2017-09-28,3,LS-17200,59601,2,OFF-ST-10002352,Not,Late,39.9,5,10.374,29.526,3
5153,US-2014-121566,2014-06-30,2014-06-30,2,CS-11860,10011,4,OFF-BI-10004528,Not,On-Time,2.688,1,0.84,1.848,0
5154,US-2014-121566,2014-06-30,2014-06-30,2,CS-11860,10011,4,OFF-AR-10001026,Not,On-Time,6.6,3,2.904,3.696,0
5155,US-2015-124219,2015-07-08,2015-08-08,3,KW-16570,63122,3,OFF-BI-10002215,Not,Late,28.4,4,13.064,15.336,31
5156,US-2015-124219,2015-07-08,2015-08-08,3,KW-16570,63122,3,FUR-FU-10000305,Not,Late,212.94,3,34.0704,178.8696,31
5157,CA-2017-163006,2017-06-30,2017-06-30,1,GH-14410,60653,3,TEC-PH-10002584,Not,On-Time,1001.584,2,125.198,876.386,0
5158,CA-2017-163006,2017-06-30,2017-06-30,1,GH-14410,60653,3,FUR-CH-10000229,Not,On-Time,569.058,3,-178.8468,747.9048,0
5159,CA-2017-163006,2017-06-30,2017-06-30,1,GH-14410,60653,3,FUR-FU-10003799,Not,On-Time,14.224,2,-10.3124,24.5364,0
5160,CA-2015-156146,2015-10-26,2015-10-30,1,AG-10495,85345,2,TEC-PH-10001700,Not,Late,105.584,2,9.2386,96.3454,4
5161,CA-2015-156146,2015-10-26,2015-10-30,1,AG-10495,85345,2,TEC-PH-10001527,Not,Late,68.72,2,-14.603,83.323,4
5162,CA-2014-111192,2014-07-30,2014-07-30,2,TS-21430,98103,2,FUR-BO-10002916,Not,On-Time,1367.84,8,259.8896,1107.9504,0
5163,CA-2016-115378,2016-11-18,2016-11-23,1,AJ-10945,48180,3,FUR-CH-10000863,Not,Late,301.96,2,33.2156,268.7444,5
5164,CA-2015-161627,2015-06-07,2015-11-07,2,SJ-20215,91104,2,FUR-CH-10003968,Yes,Late,170.352,3,-17.0352,187.3872,153
5165,CA-2014-121006,2014-10-11,2014-11-16,2,SC-20020,48640,3,OFF-AR-10001149,Not,Late,3.9,2,1.521,2.379,36
5166,CA-2014-121006,2014-10-11,2014-11-16,2,SC-20020,48640,3,OFF-PA-10000130,Not,Late,12.84,3,5.778,7.062,36
5167,CA-2014-121006,2014-10-11,2014-11-16,2,SC-20020,48640,3,OFF-PA-10002479,Not,Late,15.84,3,7.128,8.712,36
5168,CA-2014-121006,2014-10-11,2014-11-16,2,SC-20020,48640,3,FUR-CH-10004997,Not,Late,563.94,3,112.788,451.152,36
5169,CA-2014-121006,2014-10-11,2014-11-16,2,SC-20020,48640,3,OFF-ST-10004950,Not,Late,62.94,3,11.9586,50.9814,36
5170,CA-2014-121006,2014-10-11,2014-11-16,2,SC-20020,48640,3,OFF-ST-10001490,Not,Late,535.41,3,160.623,374.787,36
5171,CA-2016-122903,2016-05-27,2016-05-29,1,LA-16780,48205,3,FUR-CH-10002024,Not,On-Time,3504.9,5,700.98,2803.92,2
5172,CA-2016-122903,2016-05-27,2016-05-29,1,LA-16780,48205,3,OFF-PA-10001790,Not,On-Time,144.12,3,69.1776,74.9424,2
5173,CA-2016-122903,2016-05-27,2016-05-29,1,LA-16780,48205,3,OFF-PA-10000994,Not,On-Time,314.55,3,150.984,163.566,2
5174,CA-2015-107741,2015-08-03,2015-10-03,3,FC-14335,81001,2,OFF-AR-10002399,Not,Late,3.408,1,0.8946,2.5134,61
5175,CA-2017-106432,2017-10-19,2017-10-24,2,CA-12265,76706,3,OFF-BI-10002799,Not,On-Time,2.072,2,-3.5224,5.5944,5
5176,CA-2017-106432,2017-10-19,2017-10-24,2,CA-12265,76706,3,FUR-BO-10004360,Not,On-Time,328.3992,3,-91.7586,420.1578,5
5177,CA-2016-148908,2016-05-11,2016-08-11,3,JH-15985,94109,2,OFF-BI-10002082,Not,Late,53.248,2,19.968,33.28,92
5178,CA-2016-123015,2016-12-26,2016-12-30,2,AJ-10795,10024,4,OFF-BI-10004967,Not,On-Time,4.992,3,1.6848,3.3072,4
5179,US-2015-120502,2015-04-13,2015-04-19,2,BT-11395,90036,2,FUR-FU-10004973,Not,Late,37.68,2,15.8256,21.8544,6
5180,US-2015-120502,2015-04-13,2015-04-19,2,BT-11395,90036,2,TEC-PH-10003645,Not,Late,258.576,2,19.3932,239.1828,6
5181,US-2015-120502,2015-04-13,2015-04-19,2,BT-11395,90036,2,OFF-AP-10004980,Not,Late,75.84,2,29.5776,46.2624,6
5182,CA-2017-108749,2017-12-09,2017-12-09,3,DJ-13510,2895,4,OFF-PA-10003797,Not,On-Time,45.36,7,21.7728,23.5872,0
5183,CA-2017-108749,2017-12-09,2017-12-09,3,DJ-13510,2895,4,OFF-BI-10003707,Not,On-Time,45.78,3,22.89,22.89,0
5184,CA-2017-163335,2017-09-24,2017-09-27,3,AG-10675,31907,1,OFF-ST-10000885,Not,Late,40.29,3,10.0725,30.2175,3
5185,CA-2017-163335,2017-09-24,2017-09-27,3,AG-10675,31907,1,OFF-BI-10002827,Not,Late,38.71,7,17.8066,20.9034,3
5186,CA-2015-134719,2015-10-10,2015-10-15,2,JD-15790,32216,1,OFF-ST-10004459,Not,On-Time,1801.632,6,-337.806,2139.438,5
5187,US-2015-154389,2015-11-27,2015-11-27,2,EH-14125,19140,4,TEC-PH-10002789,Not,On-Time,748.752,8,-162.2296,910.9816,0
5188,CA-2015-115567,2015-09-13,2015-09-18,2,ZC-21910,47201,3,TEC-AC-10001314,Not,On-Time,199.96,4,15.9968,183.9632,5
5189,CA-2015-115567,2015-09-13,2015-09-18,2,ZC-21910,47201,3,FUR-CH-10000015,Not,On-Time,1516.2,7,394.212,1121.988,5
5190,US-2017-136679,2017-11-14,2017-11-18,2,XP-21865,77506,3,TEC-AC-10004855,Yes,On-Time,167.952,6,-27.2922,195.2442,4
5191,US-2017-136679,2017-11-14,2017-11-18,2,XP-21865,77506,3,OFF-AR-10003582,Yes,On-Time,45.04,2,4.504,40.536,4
5192,US-2017-141943,2017-05-05,2017-09-05,2,DK-12985,94122,2,OFF-EN-10003448,Not,Late,23.16,2,11.58,11.58,123
5193,CA-2014-101560,2014-11-28,2014-11-28,1,CS-12250,29203,1,FUR-FU-10003773,Not,On-Time,397.6,5,43.736,353.864,0
5194,CA-2014-101560,2014-11-28,2014-11-28,1,CS-12250,29203,1,OFF-PA-10001363,Not,On-Time,85.96,7,40.4012,45.5588,0
5195,CA-2014-101560,2014-11-28,2014-11-28,1,CS-12250,29203,1,OFF-AR-10004757,Not,On-Time,13.12,4,4.3296,8.7904,0
5196,CA-2014-101560,2014-11-28,2014-11-28,1,CS-12250,29203,1,OFF-BI-10000309,Not,On-Time,45.66,3,22.3734,23.2866,0
5197,CA-2014-159709,2014-10-05,2014-10-05,2,AI-10855,98031,2,OFF-EN-10001434,Not,On-Time,158.13,3,77.4837,80.6463,0
5198,CA-2014-159709,2014-10-05,2014-10-05,2,AI-10855,98031,2,TEC-PH-10003988,Not,On-Time,43.6,5,4.36,39.24,0
5199,CA-2016-103982,2016-03-03,2016-08-03,2,AA-10315,78664,3,OFF-SU-10000151,Not,Late,3930.072,3,-786.0144,4716.0864,153
5200,CA-2016-103982,2016-03-03,2016-08-03,2,AA-10315,78664,3,OFF-FA-10001332,Not,Late,2.304,1,0.7776,1.5264,153
5201,CA-2016-103982,2016-03-03,2016-08-03,2,AA-10315,78664,3,TEC-PH-10000895,Not,Late,431.976,3,32.3982,399.5778,153
5202,CA-2016-103982,2016-03-03,2016-08-03,2,AA-10315,78664,3,TEC-AC-10002857,Not,Late,41.72,7,5.7365,35.9835,153
5203,CA-2015-142454,2015-08-15,2015-08-19,2,RE-19450,94601,2,FUR-FU-10004018,Not,On-Time,104.23,7,28.1421,76.0879,4
5204,CA-2015-142454,2015-08-15,2015-08-19,2,RE-19450,94601,2,OFF-ST-10003638,Not,On-Time,70.26,3,18.9702,51.2898,4
5205,CA-2015-102015,2015-12-09,2015-12-09,2,TM-21010,13021,4,OFF-AR-10004685,Not,On-Time,9.26,2,3.0558,6.2042,0
5206,CA-2015-102015,2015-12-09,2015-12-09,2,TM-21010,13021,4,OFF-ST-10001713,Not,On-Time,105.98,2,4.2392,101.7408,0
5207,CA-2015-102015,2015-12-09,2015-12-09,2,TM-21010,13021,4,OFF-FA-10000490,Not,On-Time,1.24,1,0.5828,0.6572,0
5208,CA-2015-102015,2015-12-09,2015-12-09,2,TM-21010,13021,4,OFF-LA-10002043,Not,On-Time,20.7,2,9.936,10.764,0
5209,CA-2015-102015,2015-12-09,2015-12-09,2,TM-21010,13021,4,OFF-PA-10002464,Not,On-Time,28.9,5,14.161,14.739,0
5210,CA-2015-102015,2015-12-09,2015-12-09,2,TM-21010,13021,4,OFF-EN-10002504,Not,On-Time,27.18,1,12.7746,14.4054,0
5211,CA-2015-156755,2015-12-01,2015-12-01,2,YS-21880,19711,4,OFF-ST-10002615,Not,On-Time,465.18,3,120.9468,344.2332,0
5212,CA-2015-130876,2015-12-05,2015-12-05,1,AZ-10750,10024,4,OFF-ST-10004258,Not,On-Time,36.63,3,9.8901,26.7399,0
5213,CA-2016-145898,2016-09-26,2016-09-26,4,CM-12445,92374,2,OFF-ST-10004507,Not,On-Time,51.45,3,13.8915,37.5585,0
5214,CA-2016-145898,2016-09-26,2016-09-26,4,CM-12445,92374,2,OFF-LA-10000262,Not,On-Time,7.83,3,3.6018,4.2282,0
5215,CA-2016-145898,2016-09-26,2016-09-26,4,CM-12445,92374,2,OFF-AR-10002445,Not,On-Time,35.4,5,13.452,21.948,0
5216,CA-2016-145898,2016-09-26,2016-09-26,4,CM-12445,92374,2,OFF-PA-10001667,Not,On-Time,29.9,5,13.455,16.445,0
5217,US-2017-159562,2017-09-09,2017-09-15,2,JB-16000,48066,3,OFF-EN-10000461,Not,Late,17.48,2,8.2156,9.2644,6
5218,CA-2017-134635,2017-04-15,2017-04-17,1,NS-18640,90049,2,OFF-PA-10002254,Not,On-Time,79.14,3,36.4044,42.7356,2
5219,CA-2017-167080,2017-10-06,2017-10-06,2,LC-16930,10011,4,OFF-AR-10001868,Not,On-Time,8.4,5,4.2,4.2,0
5220,CA-2017-145653,2017-01-09,2017-01-09,4,CA-12775,48205,3,FUR-CH-10004875,Not,On-Time,498.26,7,134.5302,363.7298,0
5221,CA-2014-140487,2014-06-14,2014-06-20,2,SR-20425,48234,3,FUR-BO-10000711,Not,Late,212.94,3,57.4938,155.4462,6
5222,CA-2017-117401,2017-05-18,2017-05-22,1,PP-18955,65807,3,OFF-AP-10000938,Not,Late,706.86,7,197.9208,508.9392,4
5223,CA-2017-117401,2017-05-18,2017-05-22,1,PP-18955,65807,3,TEC-PH-10003555,Not,Late,114.95,5,2.299,112.651,4
5224,CA-2017-117401,2017-05-18,2017-05-22,1,PP-18955,65807,3,OFF-BI-10001267,Not,Late,43.19,7,20.7312,22.4588,4
5225,US-2017-109582,2017-12-09,2017-12-09,1,JM-15865,90036,2,OFF-PA-10004071,Not,On-Time,166.44,3,79.8912,86.5488,0
5226,CA-2016-119865,2016-06-21,2016-06-26,2,AS-10090,10011,4,OFF-BI-10001553,Not,On-Time,36.56,5,12.796,23.764,5
5227,CA-2016-119865,2016-06-21,2016-06-26,2,AS-10090,10011,4,OFF-BI-10003007,Not,On-Time,186.144,6,60.4968,125.6472,5
5228,CA-2016-119865,2016-06-21,2016-06-26,2,AS-10090,10011,4,FUR-BO-10003272,Not,On-Time,353.568,2,-44.196,397.764,5
5229,US-2014-147648,2014-11-26,2014-11-26,2,LS-16975,94109,2,OFF-PA-10001033,Not,On-Time,81.98,2,40.1702,41.8098,0
5230,CA-2017-124436,2017-03-19,2017-03-22,1,SA-20830,93727,2,OFF-BI-10001553,Not,On-Time,14.624,2,5.1184,9.5056,3
5231,CA-2017-124436,2017-03-19,2017-03-22,1,SA-20830,93727,2,FUR-TA-10001095,Not,On-Time,697.16,5,8.7145,688.4455,3
5232,CA-2017-124436,2017-03-19,2017-03-22,1,SA-20830,93727,2,FUR-FU-10001185,Not,On-Time,30.93,1,12.6813,18.2487,3
5233,CA-2017-124436,2017-03-19,2017-03-22,1,SA-20830,93727,2,OFF-BI-10000343,Not,On-Time,27.496,7,9.2799,18.2161,3
5234,CA-2014-115084,2014-10-18,2014-10-22,2,LS-17200,71854,1,FUR-CH-10004626,Not,On-Time,605.34,6,145.2816,460.0584,4
5235,CA-2017-131037,2017-08-22,2017-08-23,3,TM-21490,94110,2,FUR-TA-10001768,Not,On-Time,210.008,1,2.6251,207.3829,1
5236,CA-2016-111143,2016-11-19,2016-11-22,3,TT-21265,46203,3,OFF-AP-10001947,Not,Late,54.96,3,15.9384,39.0216,3
5237,CA-2014-166744,2014-09-20,2014-09-24,2,DN-13690,21044,4,FUR-FU-10004952,Yes,On-Time,164.22,3,50.9082,113.3118,4
5238,CA-2014-166744,2014-09-20,2014-09-24,2,DN-13690,21044,4,FUR-BO-10001337,Yes,On-Time,362.94,3,36.294,326.646,4
5239,CA-2014-166744,2014-09-20,2014-09-24,2,DN-13690,21044,4,TEC-AC-10003628,Yes,On-Time,59.98,2,26.3912,33.5888,4
5240,CA-2016-116561,2016-11-09,2016-11-09,2,EB-14110,95123,2,OFF-ST-10004186,Not,On-Time,332.94,3,6.6588,326.2812,0
5241,CA-2016-116561,2016-11-09,2016-11-09,2,EB-14110,95123,2,OFF-BI-10001658,Not,On-Time,39.872,2,12.9584,26.9136,0
5242,CA-2016-110730,2016-09-23,2016-09-26,1,CM-11815,98115,2,OFF-SU-10004737,Not,On-Time,13.68,2,3.6936,9.9864,3
5243,CA-2017-146367,2017-04-08,2017-08-08,2,HM-14860,75007,3,OFF-BI-10002827,Not,Late,3.318,3,-5.6406,8.9586,122
5244,CA-2016-149454,2016-07-25,2016-07-26,3,KM-16375,22204,1,OFF-BI-10003694,Not,On-Time,10.44,1,4.8024,5.6376,1
5245,CA-2016-156265,2016-02-08,2016-04-08,1,BF-11020,90032,2,FUR-TA-10001691,Not,Late,136.464,2,15.3522,121.1118,60
5246,CA-2016-156265,2016-02-08,2016-04-08,1,BF-11020,90032,2,TEC-PH-10001918,Not,Late,333.576,3,33.3576,300.2184,60
5247,CA-2016-156265,2016-02-08,2016-04-08,1,BF-11020,90032,2,OFF-BI-10000285,Not,Late,12.544,2,4.704,7.84,60
5248,US-2015-168914,2015-05-21,2015-05-27,2,JE-15745,60423,3,OFF-AP-10000358,Not,Late,20.768,8,-52.9584,73.7264,6
5249,US-2017-110989,2017-03-11,2017-05-11,1,EJ-14155,98105,2,TEC-AC-10002345,Not,Late,43.5,3,10.875,32.625,61
5250,CA-2015-106215,2015-04-16,2015-04-21,2,BN-11470,19143,4,OFF-FA-10001229,Not,On-Time,12.576,4,4.0872,8.4888,5
5251,US-2016-169369,2016-12-12,2016-12-18,2,EC-14050,31907,1,TEC-AC-10001314,Not,Late,249.95,5,19.996,229.954,6
5252,US-2016-169369,2016-12-12,2016-12-18,2,EC-14050,31907,1,OFF-PA-10004438,Not,Late,49.12,4,23.0864,26.0336,6
5253,CA-2015-132318,2015-10-30,2015-10-30,3,TT-21220,23464,1,OFF-AP-10000026,Not,On-Time,182.91,3,53.0439,129.8661,0
5254,US-2014-131982,2014-07-03,2014-11-03,1,NP-18685,98198,2,OFF-BI-10004224,Not,Late,107.648,2,33.64,74.008,123
5255,CA-2015-125185,2015-05-03,2015-07-03,1,AH-10195,18018,4,FUR-CH-10002647,Not,Late,99.372,2,-7.098,106.47,61
5256,CA-2015-125185,2015-05-03,2015-07-03,1,AH-10195,18018,4,FUR-FU-10003247,Not,Late,33.568,2,-5.4548,39.0228,61
5257,CA-2016-130078,2016-08-08,2016-08-14,2,CC-12145,73120,3,OFF-PA-10003270,Not,Late,10.56,2,4.752,5.808,6
5258,US-2017-114034,2017-03-01,2017-08-01,2,DL-13315,91730,2,OFF-PA-10004735,Not,Late,38.88,6,18.6624,20.2176,153
5259,US-2017-115595,2017-09-10,2017-11-10,3,XP-21865,90032,2,OFF-PA-10001745,Not,Late,35.2,5,16.544,18.656,61
5260,CA-2017-158722,2017-10-20,2017-10-26,2,MA-17560,19120,4,OFF-PA-10000176,Not,Late,45.528,3,15.9348,29.5932,6
5261,CA-2014-105165,2014-07-09,2014-10-09,3,SZ-20035,77036,3,TEC-PH-10000675,Not,Late,196.776,3,14.7582,182.0178,92
5262,CA-2014-105165,2014-07-09,2014-10-09,3,SZ-20035,77036,3,OFF-BI-10000050,Not,Late,2.92,2,-4.818,7.738,92
5263,CA-2014-105165,2014-07-09,2014-10-09,3,SZ-20035,77036,3,FUR-TA-10004154,Not,Late,200.795,1,-22.948,223.743,92
5264,CA-2014-105165,2014-07-09,2014-10-09,3,SZ-20035,77036,3,TEC-AC-10002718,Not,Late,46.688,4,-2.918,49.606,92
5265,CA-2014-105165,2014-07-09,2014-10-09,3,SZ-20035,77036,3,OFF-AR-10003179,Not,Late,21.864,3,3.5529,18.3111,92
5266,CA-2017-147452,2017-09-30,2017-09-30,3,CS-11845,98103,2,OFF-PA-10001838,Yes,On-Time,11.76,2,5.7624,5.9976,0
5267,CA-2017-147452,2017-09-30,2017-09-30,3,CS-11845,98103,2,OFF-PA-10004039,Yes,On-Time,167.94,3,82.2906,85.6494,0
5268,CA-2017-147452,2017-09-30,2017-09-30,3,CS-11845,98103,2,OFF-AP-10001626,Yes,On-Time,3.89,1,1.0114,2.8786,0
5269,US-2017-114657,2017-11-16,2017-11-21,2,MH-18115,10701,4,TEC-MA-10003173,Not,On-Time,52.44,4,24.1224,28.3176,5
5270,CA-2017-144484,2017-11-09,2017-11-09,4,CB-12025,94110,2,FUR-FU-10000260,Not,On-Time,32.36,4,11.6496,20.7104,0
5271,CA-2017-144484,2017-11-09,2017-11-09,4,CB-12025,94110,2,OFF-AP-10004487,Not,On-Time,406.6,5,113.848,292.752,0
5272,CA-2017-125913,2017-01-16,2017-01-16,4,JO-15145,90008,2,FUR-FU-10001487,Not,On-Time,27.92,4,8.0968,19.8232,0
5273,CA-2017-125913,2017-01-16,2017-01-16,4,JO-15145,90008,2,FUR-TA-10001520,Not,On-Time,399.672,7,-14.9877,414.6597,0
5274,US-2016-158309,2016-11-26,2016-11-29,3,PA-19060,33142,1,OFF-BI-10000145,Not,Late,3.744,4,-2.6208,6.3648,3
5275,CA-2015-162887,2015-07-11,2015-09-11,1,SV-20785,5408,4,FUR-CH-10000595,Not,Late,715.2,3,178.8,536.4,62
5276,CA-2017-147333,2017-12-14,2017-12-20,2,KL-16555,72701,1,TEC-AC-10004469,Not,Late,159.8,4,70.312,89.488,6
5277,CA-2017-147333,2017-12-14,2017-12-20,2,KL-16555,72701,1,TEC-AC-10003038,Not,Late,44.75,5,8.5025,36.2475,6
5278,CA-2014-113859,2014-09-13,2014-09-17,2,BC-11125,79762,3,FUR-CH-10004698,Not,On-Time,340.116,6,-9.7176,349.8336,4
5279,CA-2014-159681,2014-07-12,2014-12-13,2,PO-18850,23464,1,OFF-PA-10003641,Not,Late,105.52,4,48.5392,56.9808,154
5280,US-2017-104094,2017-07-09,2017-11-09,2,AG-10675,53209,3,TEC-AC-10002134,Not,Late,13.48,1,1.8872,11.5928,123
5281,CA-2017-152709,2017-07-10,2017-12-10,2,DB-13210,48234,3,OFF-ST-10001837,Not,Late,85.52,2,22.2352,63.2848,153
5282,CA-2015-105158,2015-05-09,2015-10-09,2,SP-20860,55901,3,FUR-FU-10001706,Yes,Late,6.16,2,2.9568,3.2032,153
5283,CA-2015-105158,2015-05-09,2015-10-09,2,SP-20860,55901,3,OFF-PA-10001970,Yes,Late,36.84,3,17.3148,19.5252,153
5284,CA-2014-133424,2014-03-30,2014-04-04,2,Dl-13600,98105,2,OFF-ST-10002957,Not,On-Time,15.84,3,0.0,15.84,5
5285,CA-2014-133424,2014-03-30,2014-04-04,2,Dl-13600,98105,2,OFF-LA-10002312,Not,On-Time,44.4,3,22.2,22.2,5
5286,CA-2017-105991,2017-05-05,2017-06-05,3,LH-17020,80027,2,OFF-EN-10002600,Not,Late,21.24,9,7.434,13.806,31
5287,CA-2017-105991,2017-05-05,2017-06-05,3,LH-17020,80027,2,OFF-BI-10003274,Not,Late,9.552,8,-7.3232,16.8752,31
5288,CA-2017-105991,2017-05-05,2017-06-05,3,LH-17020,80027,2,FUR-BO-10004467,Not,Late,89.991,3,-152.9847,242.9757,31
5289,US-2017-136784,2017-04-30,2017-05-05,2,AD-10180,94122,2,OFF-PA-10000675,Not,On-Time,163.96,4,80.3404,83.6196,5
5290,CA-2014-146283,2014-08-09,2014-09-15,2,KT-16465,77036,3,OFF-PA-10002259,Not,Late,17.904,2,6.2664,11.6376,37
5291,CA-2014-146283,2014-08-09,2014-09-15,2,KT-16465,77036,3,FUR-CH-10004287,Not,Late,966.7,5,-13.81,980.51,37
5292,CA-2014-146283,2014-08-09,2014-09-15,2,KT-16465,77036,3,OFF-PA-10000482,Not,Late,182.112,6,61.4628,120.6492,37
5293,CA-2017-151218,2017-06-20,2017-06-23,3,PJ-19015,33180,1,OFF-ST-10004835,Not,Late,4.464,1,0.3348,4.1292,3
5294,CA-2015-111073,2015-12-26,2015-12-30,2,MC-18100,44256,4,FUR-TA-10004086,Not,On-Time,51.588,1,-15.4764,67.0644,4
5295,CA-2017-144883,2017-08-15,2017-08-19,2,BO-11350,55113,3,OFF-LA-10000305,Not,On-Time,50.4,8,23.184,27.216,4
5296,CA-2017-142174,2017-04-03,2017-09-03,2,DP-13000,77041,3,OFF-PA-10000806,Not,Late,89.568,2,32.4684,57.0996,153
5297,CA-2017-108791,2017-07-27,2017-07-31,2,TM-21490,10701,4,FUR-FU-10004018,Not,On-Time,14.89,1,4.0203,10.8697,4
5298,CA-2017-108791,2017-07-27,2017-07-31,2,TM-21490,10701,4,TEC-PH-10002660,Not,On-Time,543.92,8,135.98,407.94,4
5299,CA-2016-106656,2016-09-23,2016-09-26,3,DV-13045,92037,2,OFF-EN-10001509,Not,Late,4.08,2,1.9176,2.1624,3
5300,CA-2016-106656,2016-09-23,2016-09-26,3,DV-13045,92037,2,OFF-LA-10003148,Not,Late,18.9,3,8.694,10.206,3
5301,CA-2016-113831,2016-05-30,2016-05-30,2,AH-10690,22153,1,FUR-TA-10002645,Not,On-Time,2275.5,10,386.835,1888.665,0
5302,CA-2016-113831,2016-05-30,2016-05-30,2,AH-10690,22153,1,TEC-AC-10003033,Not,On-Time,1979.7,6,653.301,1326.399,0
5303,CA-2016-113831,2016-05-30,2016-05-30,2,AH-10690,22153,1,OFF-LA-10001297,Not,On-Time,62.1,6,29.808,32.292,0
5304,US-2014-139500,2014-11-16,2014-11-20,2,AB-10165,62521,3,FUR-CH-10002017,Not,On-Time,37.296,2,-1.0656,38.3616,4
5305,US-2014-166310,2014-09-21,2014-09-23,3,JS-15940,75043,3,FUR-FU-10001546,Not,On-Time,8.544,2,-7.476,16.02,2
5306,US-2016-168410,2016-02-21,2016-02-26,2,BV-11245,11572,4,FUR-FU-10000629,Not,On-Time,68.95,5,28.959,39.991,5
5307,US-2016-168410,2016-02-21,2016-02-26,2,BV-11245,11572,4,OFF-ST-10000036,Not,On-Time,296.37,3,80.0199,216.3501,5
5308,US-2016-168410,2016-02-21,2016-02-26,2,BV-11245,11572,4,TEC-PH-10002583,Not,On-Time,39.98,2,1.999,37.981,5
5309,CA-2017-131254,2017-11-19,2017-11-21,3,NC-18415,77095,3,FUR-CH-10003774,Not,On-Time,191.058,3,-46.3998,237.4578,2
5310,CA-2017-131254,2017-11-19,2017-11-21,3,NC-18415,77095,3,OFF-AR-10003876,Not,On-Time,13.04,5,3.912,9.128,2
5311,CA-2017-131254,2017-11-19,2017-11-21,3,NC-18415,77095,3,OFF-BI-10003527,Not,On-Time,1525.188,6,-2287.782,3812.97,2
5312,CA-2016-123414,2016-08-21,2016-08-27,2,SU-20665,27834,1,OFF-LA-10004559,Not,Late,9.216,4,3.3408,5.8752,6
